"kdsatker","kddept","kdmak","TARGET","volume"
"403981","011","425223",718000,2.000
"403981","011","425764",4598000,1.000
"403981","011","425991",349518000,1.000
"403990","011","425222",115150000,329.000
"403990","011","425223",19373000,54.000
"403990","011","425228",6196000,15.000
"403990","011","425991",355046000,1.000
"404001","011","425222",3500000,10.000
"404001","011","425764",1694000,1.000
"404001","011","425991",107031000,1.000
"404010","011","425221",2153000,3.000
"404010","011","425222",1722100000,5096.000
"404010","011","425223",107625000,300.000
"404010","011","425228",3320000,152.000
"404010","011","425991",705991000,12.000
"404026","011","425221",130585000,182.000
"404026","011","425222",1128100000,3269.000
"404026","011","425223",556063000,1550.000
"404026","011","425228",39700000,80.000
"404026","011","425764",3584000,3.000
"404026","011","425991",518488000,11.000
"404032","011","425221",1435000,2.000
"404032","011","425222",15850000,51.000
"404032","011","425223",3588000,10.000
"404032","011","425764",5817000,1.000
"404032","011","425991",673302000,1.000
"404041","011","425222",18450000,107.000
"404041","011","425223",6099000,17.000
"404041","011","425229",64786000,1.000
"404041","011","425764",1684000,1.000
"404041","011","425991",280419000,1.000
"404057","011","425221",718000,1.000
"404057","011","425222",113800000,328.000
"404057","011","425223",142424000,397.000
"404057","011","425228",2800000,7.000
"404057","011","425229",427848000,3.000
"404057","011","425764",3433000,3.000
"404057","011","425991",674817000,11.000
"404063","011","425221",30853000,43.000
"404063","011","425222",438100000,1256.000
"404063","011","425223",341172000,951.000
"404063","011","425228",28000000,70.000
"404063","011","425764",11429000,11.000
"404063","011","425991",771425000,11.000
"404072","011","425222",105350000,301.000
"404072","011","425223",62064000,173.000
"404072","011","425229",207723000,1.000
"404072","011","425764",2579000,1.000
"404072","011","425991",297754000,1.000
"404088","011","425221",43768000,61.000
"404088","011","425222",580400000,1674.000
"404088","011","425223",251125000,700.000
"404088","011","425228",400000,1.000
"404088","011","425764",8646000,11.000
"404088","011","425991",311782000,11.000
"404094","011","425221",12915000,18.000
"404094","011","425222",232400000,664.000
"404094","011","425223",55607000,155.000
"404094","011","425228",87100000,42.000
"404094","011","425229",546114000,2.000
"404094","011","425991",391502000,1.000
"404108","011","425221",13633000,19.000
"404108","011","425222",290150000,829.000
"404108","011","425223",116235000,324.000
"404108","011","425229",181173000,7.000
"404108","011","425991",308117000,9.000
"404114","011","425222",2190000000,6285.000
"404114","011","425223",383504000,1069.000
"404114","011","425228",3400000,7.000
"404114","011","425229",2359000,1.000
"404114","011","425764",30285000,1.000
"404114","011","425991",581196000,1.000
"404120","011","425222",86400000,249.000
"404120","011","425223",58835000,164.000
"404120","011","425764",3000,1.000
"404120","011","425991",383725000,1.000
"404139","011","425221",8610000,12.000
"404139","011","425222",19150000,64.000
"404139","011","425223",6099000,17.000
"404139","011","425229",116373000,1.000
"404139","011","425764",3398000,1.000
"404139","011","425991",79487000,1.000
"404145","011","425221",6458000,9.000
"404145","011","425222",4370350000,12716.000
"404145","011","425223",419379000,1169.000
"404145","011","425228",208400000,243.000
"404145","011","425991",1009792000,1.000
"404151","011","425222",1050000,3.000
"404151","011","425223",1794000,5.000
"404151","011","425764",5568000,1.000
"404151","011","425991",403536000,1.000
"404160","011","425221",10045000,14.000
"404160","011","425222",1398128000,3994.000
"404160","011","425223",729698000,2034.000
"404160","011","425228",47644000,119.000
"404160","011","425229",162340000,1.000
"404160","011","425991",555731000,1.000
"404202","011","425223",300000000,12000.000
"404233","013","425131",2447645000,1.000
"404243","013","425131",350000,1.000
"404259","013","425131",418000,1.000
"404265","013","425131",446000,1.000
"404271","013","425131",93590000,1.000
"404271","013","425219",75000000,1.000
"404296","013","425131",1920000,1.000
"404296","013","425219",4876000,1.000
"404316","013","425131",9793000,1.000
"404322","013","425131",12000000,1.000
"404322","013","425219",6000000,1.000
"404331","013","425131",1831000,1.000
"404347","013","425131",3392000,1.000
"404347","013","425219",3600000,1.000
"404353","013","425131",7246000,1.000
"404353","013","425219",3000000,1.000
"404362","013","425131",4500000,1.000
"404362","013","425219",4000000,1.000
"404378","013","425131",246707000,1.000
"404378","013","425219",13000000,1.000
"404393","013","425131",4917000,1.000
"404404","013","425131",18503000,1.000
"404404","013","425219",14264000,1.000
"404429","013","425131",1147000,1.000
"404435","013","425131",35000000,1.000
"404435","013","425219",7560000,1.000
"404441","013","425131",2646000,1.000
"404441","013","425219",7500000,1.000
"404460","013","425131",16201000,1.000
"404460","013","425219",8213000,1.000
"404466","013","425131",960000,1.000
"404472","013","425131",24000000,1.000
"404472","013","425219",3600000,1.000
"404481","013","425131",2640000,1.000
"404481","013","425219",3600000,1.000
"404497","013","425131",12700000,1.000
"404497","013","425219",10427000,1.000
"404501","013","425131",8426000,1.000
"404501","013","425219",1200000,1.000
"404517","013","425131",10750000,1.000
"404517","013","425219",22925000,1.000
"404523","013","425131",13185000,1.000
"404523","013","425219",6954000,1.000
"404548","013","425131",369000,1.000
"404548","013","425219",3075000,1.000
"404554","013","425131",6000000,1.000
"404554","013","425219",70000000,1.000
"404563","013","425131",31432000,1.000
"404579","013","425131",5687000,1.000
"404579","013","425219",19285000,1.000
"404585","013","425131",3624000,1.000
"404591","013","425219",6000000,1.000
"404611","013","425131",7464000,1.000
"404611","013","425219",1500000,1.000
"404630","013","425219",3350000,1.000
"404667","013","425131",3200000,1.000
"404667","013","425219",2400000,1.000
"404673","013","425131",804000,1.000
"404682","013","425131",1080000,1.000
"404682","013","425219",1800000,1.000
"404698","013","425131",400000,1.000
"404702","013","425219",4800000,1.000
"404718","013","425131",13000000,1.000
"404718","013","425219",20000000,1.000
"404724","013","425131",325000,1.000
"404733","013","425131",4462000,1.000
"404733","013","425219",503000,1.000
"404755","013","425131",3064000,1.000
"404761","013","425131",2300000,1.000
"404761","013","425219",10000000,1.000
"404780","013","425131",12000000,1.000
"404780","013","425219",6000000,1.000
"404786","013","425131",661000,1.000
"404792","013","425131",8629000,1.000
"404792","013","425219",5247000,1.000
"404806","013","425131",1967000,1.000
"404806","013","425219",1800000,1.000
"404812","013","425131",528000,1.000
"404812","013","425219",250000,1.000
"404821","013","425131",5672000,1.000
"404821","013","425219",1200000,1.000
"404837","013","425131",5350000,1.000
"404843","013","425131",539000,1.000
"404852","013","425131",2438000,1.000
"404852","013","425219",4500000,1.000
"404868","013","425131",5416000,1.000
"404868","013","425219",1200000,1.000
"404883","013","425131",4606000,1.000
"404919","013","425131",13309000,1.000
"404919","013","425219",1200000,1.000
"404950","013","425131",4000000,1.000
"404950","013","425219",1500000,1.000
"404956","013","425219",2000000,1.000
"404971","013","425131",1820000,1.000
"404971","013","425219",14400000,1.000
"404987","013","425131",5437000,1.000
"404993","013","425131",6000000,1.000
"405007","013","425131",3000000,1.000
"405022","013","425131",10000000,1.000
"405038","013","425131",3000000,1.000
"405038","013","425219",3000000,1.000
"405044","013","425131",1625000,1.000
"405053","013","425131",100000000,1.000
"405053","013","425219",40000000,1.000
"405075","013","425131",500000,1.000
"405075","013","425219",500000,1.000
"405081","013","425131",13586000,1.000
"405081","013","425219",2400000,1.000
"405101","013","425131",4840000,1.000
"405101","013","425219",1308000,1.000
"405102","013","425131",914000,1.000
"405120","013","425131",2789000,1.000
"405120","013","425219",3000000,1.000
"405126","013","425131",585000,1.000
"405126","013","425219",6000000,1.000
"405132","013","425131",46000000,1.000
"405132","013","425219",17000000,1.000
"405141","013","425131",444000,1.000
"405157","013","425131",23285000,1.000
"405157","013","425219",19042000,1.000
"405163","013","425131",4896000,1.000
"405163","013","425219",2400000,1.000
"405172","013","425131",3563000,1.000
"405188","013","425131",12000000,1.000
"405188","013","425219",11100000,1.000
"405194","013","425131",1864000,1.000
"405208","013","425131",4425000,1.000
"405214","013","425131",18054000,1.000
"405214","013","425219",16800000,1.000
"405223","013","425131",6360000,1.000
"405223","013","425219",3600000,1.000
"405239","013","425131",6943000,1.000
"405239","013","425219",6000000,1.000
"405245","013","425131",5482000,1.000
"405251","013","425131",3643000,1.000
"405270","013","425131",32296000,1.000
"405270","013","425219",6000000,1.000
"405282","013","425131",1680000,1.000
"405282","013","425219",6000000,1.000
"405291","013","425131",84000000,1.000
"405291","013","425219",2400000,1.000
"405302","013","425131",396000,1.000
"405311","013","425131",6415000,1.000
"405327","013","425131",399000,1.000
"405333","013","425219",91735000,1.000
"405358","013","425131",4496000,1.000
"405358","013","425219",4000000,1.000
"405373","013","425131",5719000,1.000
"405389","013","425131",6510000,1.000
"405389","013","425219",7000000,1.000
"405395","013","425131",7092000,1.000
"405409","013","425131",1560000,1.000
"405409","013","425219",30000000,1.000
"405415","013","425131",3188000,1.000
"405421","013","425131",15000000,1.000
"405421","013","425219",12000000,1.000
"405446","013","425131",3234000,1.000
"405452","013","425131",1195000,1.000
"405452","013","425219",4500000,1.000
"405461","013","425131",14000000,1.000
"405477","013","425131",11361000,1.000
"405483","013","425131",40530000,1.000
"405483","013","425219",100000,1.000
"405492","013","425131",13783000,1.000
"405492","013","425219",25550000,1.000
"405503","013","425131",1027000,1.000
"405503","013","425219",750000,1.000
"405512","013","425131",3000000,1.000
"405528","013","425131",4530000,1.000
"405528","013","425219",17710000,1.000
"405534","013","425131",738000,1.000
"405534","013","425219",6441000,1.000
"405543","013","425131",12799000,1.000
"405543","013","425219",9450000,1.000
"405559","013","425131",90000,1.000
"405559","013","425219",11935000,1.000
"405565","013","425131",15169000,1.000
"405565","013","425219",12000000,1.000
"405571","013","425131",42000,1.000
"405571","013","425219",5530000,1.000
"405590","013","425131",4489000,1.000
"405590","013","425219",9500000,1.000
"405596","013","425131",3860000,1.000
"405596","013","425219",5000000,1.000
"405610","013","425131",2393000,1.000
"405610","013","425219",10000000,1.000
"405616","013","425131",1335000,1.000
"405616","013","425219",2600000,1.000
"405622","013","425131",77000,1.000
"405622","013","425219",3400000,1.000
